gameid	 time	 roundNum	 trialType	 context	nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	 refExp	colorMentioned	typeMentioned	clickedType	clickedColor
3377-8	1479403089835	22	pepper	informative	pepper_green	target	4	3	pepper_orange	distractor	2	2	pear_yellow	distractor	3	4	1	1	0	green		1479403088420	green	True	False	pepper	green
3377-8	1479403095353	23	apple	overinformative	apple_red	target	2	4	avocado_green	distractor	3	3	pear_orange	distractor	4	2	1	1	0	apple		1479403093487	apple	False	True	apple	red
3377-8	1479403101094	24	pear	overinformative	pear_green	target	2	4	banana_yellow	distractor	3	2	apple_blue	distractor	4	3	1	1	0	pear		1479403099129	pear	False	True	pear	green
3377-8	1479403107001	25	banana	overinformative	banana_yellow	target	3	3	avocado_red	distractor	2	4	pear_green	distractor	4	2	1	1	0	banana		1479403104785	banana	False	True	banana	yellow
3377-8	1479403113021	26	pear	overinformative	tomato_green	distractor	3	2	pear_orange	target	4	4	apple_blue	distractor	2	3	1	1	0	pea		1479403110827	pea	False	False	tomato	green
3377-8	1479403118313	27	tomato	informative	tomato_red	target	3	3	avocado_black	distractor	2	2	tomato_green	distractor	4	4	1	1	0	red		1479403116816	red	True	False	tomato	red
3377-8	1479403123289	28	banana	overinformative-cc	banana_yellow	target	2	4	apple_blue	distractor	3	3	cup_yellow	distractor	4	2	1	1	0	banana		1479403121921	banana	False	True	banana	yellow
3377-8	1479403128872	29	carrot	overinformative-cc	carrot_pink	target	3	2	banana_brown	distractor	4	3	cup_pink	distractor	2	4	1	1	0	carrot		1479403127407	carrot	False	True	carrot	pink
3377-8	1479403133961	30	pepper	overinformative	pepper_green	target	4	3	pear_orange	distractor	2	4	carrot_purple	distractor	3	2	1	1	0	green		1479403132806	green	True	False	pepper	green
3377-8	1479403140639	31	carrot	overinformative	carrot_pink	target	4	3	pepper_green	distractor	3	2	avocado_black	distractor	2	4	1	1	0	carrot		1479403139221	carrot	False	True	carrot	pink
3377-8	1479403147856	32	tomato	overinformative-cc	tomato_red	target	2	2	apple_green	distractor	3	3	cup_red	distractor	4	4	1	1	0	tomato		1479403146535	tomato	False	True	tomato	red
3377-8	1479403159252	33	carrot	informative	carrot_orange	target	2	2	tomato_pink	distractor	3	3	carrot_purple	distractor	4	4	1	1	0	orange		1479403157458	orange	True	False	carrot	orange
3377-8	1479403166142	34	avocado	overinformative-cc	avocado_green	target	2	2	cup_green	distractor	3	4	banana_yellow	distractor	4	3	1	1	0	avocado		1479403164823	avocado	False	True	avocado	green
3377-8	1479403172530	35	pear	informative	pear_yellow	target	2	3	pear_orange	distractor	4	2	apple_blue	distractor	3	4	1	1	0	yellow		1479403171179	yellow	True	False	pear	yellow
3377-8	1479403178593	36	tomato	overinformative	tomato_green	target	2	4	banana_blue	distractor	3	2	carrot_pink	distractor	4	3	1	1	0	green		1479403176205	green	True	False	tomato	green
3377-8	1479403183580	37	apple	informative	apple_green	target	3	3	avocado_black	distractor	4	2	apple_red	distractor	2	4	1	1	0	green		1479403182334	green	True	False	apple	green
3377-8	1479403190325	38	apple	overinformative-cc	apple_green	target	4	4	avocado_black	distractor	2	2	cup_green	distractor	3	3	1	1	0	apple		1479403188975	apple	False	True	apple	green
3377-8	1479403199348	39	carrot	informative	carrot_purple	target	4	3	carrot_pink	distractor	3	4	pepper_red	distractor	2	2	1	1	0	black		1479403197859	black	False	False	carrot	purple
3377-8	1479403204317	40	apple	overinformative	apple_blue	target	3	4	pear_yellow	distractor	2	3	banana_yellow	distractor	4	2	1	1	0	apple		1479403202722	apple	False	True	apple	blue
3377-8	1479403209645	41	pear	informative	pear_green	target	3	2	pear_orange	distractor	2	4	avocado_red	distractor	4	3	1	1	0	green		1479403208194	green	True	False	pear	green
3377-8	1479403215045	42	avocado	informative	avocado_green	target	3	4	carrot_purple	distractor	2	2	avocado_black	distractor	4	3	1	1	0	green		1479403213513	green	True	False	avocado	green
3377-8	1479403220243	43	carrot	overinformative	carrot_orange	target	4	4	banana_yellow	distractor	2	2	pear_yellow	distractor	3	3	1	1	0	orange		1479403219061	orange	True	False	carrot	orange
3377-8	1479403225494	44	apple	informative	apple_blue	target	4	2	apple_red	distractor	3	4	pear_green	distractor	2	3	1	1	0	blue		1479403224082	blue	True	False	apple	blue
3377-8	1479403229988	45	apple	informative	apple_red	target	3	4	banana_brown	distractor	4	3	apple_blue	distractor	2	2	1	1	0	red		1479403228682	red	True	False	apple	red
3377-8	1479403236786	46	apple	overinformative-cc	apple_red	target	2	2	pear_orange	distractor	3	4	cup_red	distractor	4	3	1	1	0	apple		1479403235522	apple	False	True	apple	red
3377-8	1479403242961	47	avocado	overinformative	avocado_red	target	3	3	carrot_purple	distractor	2	4	pepper_orange	distractor	4	2	1	1	0	avocado		1479403241463	avocado	False	True	avocado	red
3377-8	1479403247307	48	banana	overinformative-cc	banana_brown	target	3	3	avocado_red	distractor	2	4	cup_brown	distractor	4	2	1	1	0	banana		1479403246037	banana	False	True	banana	brown
3377-8	1479403252944	49	carrot	overinformative-cc	carrot_purple	target	2	3	tomato_pink	distractor	4	4	cup_purple	distractor	3	2	1	1	0	carrot		1479403251730	carrot	False	True	carrot	purple
3377-8	1479403263104	50	banana	informative	banana_brown	target	4	2	banana_blue	distractor	3	4	pear_green	distractor	2	3	1	1	0	dark banana		1479403261673	dark banana	False	True	banana	brown
3377-8	1479403274337	51	tomato	overinformative	tomato_pink	target	4	2	pepper_red	distractor	3	3	pear_green	distractor	2	4	1	1	0	tomato		1479403272142	tomato	False	True	tomato	pink
3377-8	1479403283093	52	pepper	overinformative-cc	pepper_green	target	2	4	pear_orange	distractor	4	2	cup_green	distractor	3	3	1	1	0	pepper		1479403281464	pepper	False	True	pepper	green
3377-8	1479403288760	53	pepper	overinformative	pepper_orange	target	3	2	avocado_black	distractor	4	3	avocado_green	distractor	2	4	1	1	0	pepper		1479403287293	pepper	False	True	pepper	orange
3377-8	1479403294860	54	avocado	overinformative	avocado_black	target	2	4	pear_green	distractor	3	2	tomato_green	distractor	4	3	1	1	0	avocado		1479403293351	avocado	False	True	avocado	black
3377-8	1479403302632	55	pear	informative	pear_orange	target	4	3	pepper_red	distractor	2	4	pear_yellow	distractor	3	2	1	1	0	orange		1479403300653	orange	True	False	pear	orange
3377-8	1479403309968	56	tomato	overinformative-cc	tomato_pink	target	2	4	cup_pink	distractor	4	3	banana_brown	distractor	3	2	1	1	0	tomato		1479403308512	tomato	False	True	tomato	pink
3377-8	1479403314771	57	banana	informative	banana_blue	target	3	3	banana_yellow	distractor	2	2	apple_red	distractor	4	4	1	1	0	blue		1479403313381	blue	True	False	banana	blue
3377-8	1479403320368	58	pear	overinformative-cc	pear_yellow	target	2	2	cup_yellow	distractor	4	3	pepper_green	distractor	3	4	1	1	0	pear		1479403318187	pear	False	True	pear	yellow
3377-8	1479403330221	59	avocado	informative	avocado_black	target	2	2	tomato_pink	distractor	4	3	avocado_green	distractor	3	4	1	1	0	dark avocado		1479403328470	dark avocado	False	True	avocado	black
3377-8	1479403334833	60	pepper	informative	pepper_red	target	2	3	banana_yellow	distractor	4	4	pepper_green	distractor	3	2	1	1	0	red		1479403333525	red	True	False	pepper	red
3377-8	1479403340549	61	avocado	overinformative-cc	avocado_red	target	4	3	cup_red	distractor	3	2	pear_yellow	distractor	2	4	1	1	0	avocado		1479403339146	avocado	False	True	avocado	red
3377-8	1479403347265	62	tomato	overinformative-cc	tomato_green	target	2	3	cup_green	distractor	3	4	pepper_orange	distractor	4	2	1	1	0	tomato		1479403344896	tomato	False	True	tomato	green
3377-8	1479403352617	63	banana	overinformative	banana_blue	target	4	4	pepper_green	distractor	2	3	carrot_orange	distractor	3	2	1	1	0	banana		1479403350836	banana	False	True	banana	blue
2430-2	1479409025676	1	carrot	informative	carrot_purple	target	3	4	carrot_orange	distractor	2	2	apple_blue	distractor	4	3	1	1	0	purple		1479409023033	purple	True	False	carrot	purple
2430-2	1479409031900	2	avocado	overinformative	avocado_black	target	2	2	banana_blue	distractor	3	4	pear_orange	distractor	4	3	1	1	0	black		1479409030321	black	True	False	avocado	black
2430-2	1479409036824	3	banana	informative	banana_yellow	target	3	4	carrot_pink	distractor	4	3	banana_blue	distractor	2	2	1	1	0	yellow		1479409035537	yellow	True	False	banana	yellow
2430-2	1479409042394	4	avocado	informative	avocado_red	target	4	3	pepper_orange	distractor	3	4	avocado_black	distractor	2	2	1	1	0	red		1479409041200	red	True	False	avocado	red
2430-2	1479409046975	5	pepper	informative	pepper_green	target	4	3	banana_yellow	distractor	3	2	pepper_orange	distractor	2	4	1	1	0	green		1479409045885	green	True	False	pepper	green
2430-2	1479409056220	6	pear	overinformative-cc	pear_green	target	4	4	cup_green	distractor	3	3	tomato_red	distractor	2	2	1	1	0	pear		1479409052500	pear	False	True	pear	green
2430-2	1479409063170	7	apple	overinformative-cc	apple_red	target	2	3	cup_red	distractor	3	4	pepper_orange	distractor	4	2	1	1	0	apple red		1479409060986	apple red	True	True	apple	red
2430-2	1479409070418	8	banana	overinformative-cc	banana_brown	target	4	2	avocado_red	distractor	3	4	cup_brown	distractor	2	3	1	1	0	brown banana		1479409068362	brown banana	True	True	banana	brown
2430-2	1479409077880	9	avocado	overinformative-cc	avocado_green	target	2	3	cup_green	distractor	4	2	banana_brown	distractor	3	4	1	1	0	green avocado		1479409076372	green avocado	True	True	avocado	green
2430-2	1479409086095	10	carrot	overinformative-cc	carrot_orange	target	4	4	banana_yellow	distractor	3	2	cup_orange	distractor	2	3	1	1	0	or carrot		1479409083506	or carrot	False	True	carrot	orange
2430-2	1479409092180	11	tomato	overinformative-cc	tomato_red	target	4	2	pear_yellow	distractor	3	3	cup_red	distractor	2	4	1	1	0	tomato		1479409090763	tomato	False	True	tomato	red
2430-2	1479409097100	12	avocado	informative	avocado_black	target	3	3	apple_blue	distractor	4	4	avocado_red	distractor	2	2	1	1	0	black		1479409095510	black	True	False	avocado	black
2430-2	1479409101182	13	banana	overinformative	banana_blue	target	4	3	tomato_red	distractor	2	4	tomato_pink	distractor	3	2	1	1	0	blue		1479409100034	blue	True	False	banana	blue
2430-2	1479409106916	14	carrot	informative	carrot_orange	target	4	3	carrot_purple	distractor	3	2	tomato_red	distractor	2	4	1	1	0	orange		1479409105013	orange	True	False	carrot	orange
2430-2	1479409111104	15	pepper	overinformative	pepper_red	target	2	4	pear_green	distractor	3	2	banana_yellow	distractor	4	3	1	1	0	red		1479409109852	red	True	False	pepper	red
2430-2	1479409115086	16	apple	overinformative	apple_green	target	3	3	pear_yellow	distractor	2	4	pepper_orange	distractor	4	2	1	1	0	green		1479409114092	green	True	False	apple	green
2430-2	1479409124160	17	avocado	overinformative-cc	avocado_red	target	4	3	cup_red	distractor	2	4	apple_blue	distractor	3	2	1	1	0	red veggie		1479409122758	red veggie	True	False	avocado	red
2430-2	1479409129136	18	banana	overinformative	banana_yellow	target	2	4	carrot_pink	distractor	3	2	avocado_green	distractor	4	3	1	1	0	yellow		1479409127572	yellow	True	False	banana	yellow
2430-2	1479409135447	19	carrot	overinformative-cc	carrot_pink	target	2	3	cup_pink	distractor	4	4	tomato_red	distractor	3	2	1	1	0	purple veg		1479409134278	purple veg	False	False	carrot	pink
2430-2	1479409141222	20	pepper	overinformative-cc	pepper_red	target	3	3	tomato_pink	distractor	2	4	cup_red	distractor	4	2	1	1	0	red pepper		1479409139960	red pepper	True	True	pepper	red
2430-2	1479409146125	21	apple	overinformative	apple_blue	target	2	3	avocado_black	distractor	4	2	tomato_green	distractor	3	4	1	1	0	blue 		1479409144641	blue 	True	False	apple	blue
2430-2	1479409154158	22	pear	overinformative-cc	pear_orange	target	4	3	carrot_pink	distractor	2	4	cup_orange	distractor	3	2	1	1	0	orange pear		1479409152445	orange pear	True	True	pear	orange
2430-2	1479409158281	23	tomato	overinformative	tomato_red	target	3	2	pepper_orange	distractor	2	3	carrot_orange	distractor	4	4	1	1	0	red		1479409156965	red	True	False	tomato	red
2430-2	1479409163726	24	carrot	overinformative	avocado_black	distractor	3	3	carrot_pink	target	4	2	banana_brown	distractor	2	4	1	1	0	purple		1479409161310	purple	False	False	avocado	black
2430-2	1479409168086	25	banana	informative	banana_blue	target	2	3	apple_red	distractor	3	2	banana_yellow	distractor	4	4	1	1	0	blue		1479409166714	blue	True	False	banana	blue
2430-2	1479409174156	26	banana	overinformative	banana_brown	target	4	3	pear_green	distractor	2	4	avocado_black	distractor	3	2	1	1	0	brown bana		1479409172870	brown bana	True	False	banana	brown
2430-2	1479409179026	27	tomato	overinformative	tomato_green	target	4	2	banana_brown	distractor	3	3	banana_yellow	distractor	2	4	1	1	0	green		1479409177694	green	True	False	tomato	green
2430-2	1479409183646	28	carrot	informative	carrot_pink	target	4	3	avocado_green	distractor	2	2	carrot_orange	distractor	3	4	1	1	0	purlpe		1479409182414	purlpe	False	False	carrot	pink
2430-2	1479409191127	29	carrot	overinformative-cc	carrot_purple	target	4	2	cup_purple	distractor	2	3	pear_orange	distractor	3	4	1	1	0	purple veg		1479409189791	purple veg	True	False	carrot	purple
2430-2	1479409195841	30	banana	overinformative-cc	banana_blue	target	2	3	cup_blue	distractor	3	4	carrot_purple	distractor	4	2	1	1	0	blue banana		1479409194495	blue banana	True	True	banana	blue
2430-2	1479409200122	31	apple	informative	apple_green	target	3	3	apple_red	distractor	2	2	pepper_red	distractor	4	4	1	1	0	green		1479409198714	green	True	False	apple	green
2430-2	1479409204252	32	pepper	overinformative	pepper_green	target	3	4	tomato_red	distractor	2	3	avocado_red	distractor	4	2	1	1	0	green		1479409203012	green	True	False	pepper	green
2430-2	1479409209417	33	banana	overinformative-cc	banana_yellow	target	2	4	carrot_pink	distractor	4	2	cup_yellow	distractor	3	3	1	1	0	banan		1479409207872	banan	False	False	banana	yellow
2430-2	1479409214290	34	pepper	informative	pepper_orange	target	2	3	pear_yellow	distractor	4	4	pepper_red	distractor	3	2	1	1	0	orange		1479409212500	orange	True	False	pepper	orange
2430-2	1479409218567	35	apple	informative	apple_blue	target	2	3	apple_green	distractor	3	4	pear_orange	distractor	4	2	1	1	0	blue		1479409216823	blue	True	False	apple	blue
2430-2	1479409222512	36	tomato	informative	tomato_red	target	4	3	tomato_pink	distractor	2	2	avocado_green	distractor	3	4	1	1	0	red		1479409221239	red	True	False	tomato	red
2430-2	1479409228077	37	tomato	overinformative-cc	tomato_pink	target	2	2	cup_pink	distractor	3	3	pear_yellow	distractor	4	4	1	1	0	pruple tomato		1479409226768	pruple tomato	False	True	tomato	pink
2430-2	1479409232259	38	pear	overinformative	pear_orange	target	3	3	carrot_pink	distractor	4	4	pepper_green	distractor	2	2	1	1	0	orange		1479409230800	orange	True	False	pear	orange
2430-2	1479409239245	39	pear	overinformative-cc	pear_yellow	target	4	4	pepper_red	distractor	3	2	cup_yellow	distractor	2	3	1	1	0	yllow pear		1479409237369	yllow pear	False	True	pear	yellow
2430-2	1479409244378	40	pear	overinformative	pear_yellow	target	2	2	carrot_purple	distractor	3	3	apple_blue	distractor	4	4	1	1	0	pear		1479409242408	pear	False	True	pear	yellow
2430-2	1479409249610	41	pepper	overinformative-cc	pepper_green	target	4	4	cup_green	distractor	2	2	pear_yellow	distractor	3	3	1	1	0	green peper		1479409248283	green peper	True	False	pepper	green
2430-2	1479409253923	42	apple	informative	apple_red	target	3	2	carrot_pink	distractor	4	4	apple_green	distractor	2	3	1	1	0	red		1479409252129	red	True	False	apple	red
2430-2	1479409258108	43	pear	overinformative	pear_green	target	4	2	carrot_orange	distractor	3	4	banana_yellow	distractor	2	3	1	1	0	green		1479409256906	green	True	False	pear	green
2430-2	1479409262083	44	banana	informative	banana_brown	target	3	4	banana_yellow	distractor	2	3	tomato_red	distractor	4	2	1	1	0	brown		1479409261002	brown	True	False	banana	brown
2430-2	1479409267233	45	carrot	overinformative	carrot_orange	target	4	2	banana_blue	distractor	3	3	apple_blue	distractor	2	4	1	1	0	orange		1479409264937	orange	True	False	carrot	orange
2430-2	1479409271422	46	avocado	informative	avocado_green	target	2	4	avocado_red	distractor	4	3	banana_blue	distractor	3	2	1	1	0	green		1479409270049	green	True	False	avocado	green
2430-2	1479409277253	47	tomato	overinformative-cc	tomato_green	target	2	4	cup_green	distractor	3	3	banana_brown	distractor	4	2	1	1	0	green tomato		1479409276019	green tomato	True	True	tomato	green
2430-2	1479409282203	48	pear	informative	pear_orange	target	3	4	apple_green	distractor	4	2	pear_green	distractor	2	3	1	1	0	orange		1479409280907	orange	True	False	pear	orange
2430-2	1479409286863	49	tomato	informative	tomato_pink	target	3	2	apple_red	distractor	4	3	tomato_green	distractor	2	4	1	1	0	pruple		1479409285374	pruple	False	False	tomato	pink
2430-2	1479409294073	50	avocado	overinformative	avocado_green	target	2	3	pear_orange	distractor	3	4	banana_blue	distractor	4	2	1	1	0	green		1479409289561	green	True	False	avocado	green
2430-2	1479409299158	51	avocado	overinformative	avocado_red	target	2	4	banana_brown	distractor	3	3	pepper_orange	distractor	4	2	1	1	0	red		1479409297715	red	True	False	avocado	red
2430-2	1479409304910	52	pepper	overinformative-cc	pepper_orange	target	2	2	carrot_purple	distractor	4	3	cup_orange	distractor	3	4	1	1	0	orange ppeer		1479409303303	orange ppeer	True	False	pepper	orange
2430-2	1479409311067	53	pear	informative	pear_green	target	4	3	pear_yellow	distractor	3	4	carrot_pink	distractor	2	2	1	1	0	green pear		1479409309309	green pear	True	True	pear	green
2430-2	1479409315220	54	pepper	overinformative	pepper_orange	target	3	3	avocado_red	distractor	4	2	tomato_pink	distractor	2	4	1	1	0	orange		1479409313604	orange	True	False	pepper	orange
2430-2	1479409322904	55	avocado	overinformative-cc	avocado_black	target	4	4	banana_blue	distractor	3	3	cup_black	distractor	2	2	1	1	0	black veg		1479409319892	black veg	True	False	avocado	black
2430-2	1479409327064	56	pepper	informative	pepper_red	target	2	4	apple_blue	distractor	4	3	pepper_orange	distractor	3	2	1	1	0	red		1479409325756	red	True	False	pepper	red
2430-2	1479409331422	57	tomato	informative	tomato_green	target	4	4	apple_red	distractor	3	3	tomato_pink	distractor	2	2	1	1	0	green		1479409329849	green	True	False	tomato	green
2430-2	1479409338211	58	apple	overinformative-cc	apple_green	target	2	4	cup_green	distractor	3	3	pear_yellow	distractor	4	2	1	1	0	grean apple		1479409336446	grean apple	False	True	apple	green
2430-2	1479409342809	59	carrot	overinformative	carrot_purple	target	3	4	tomato_red	distractor	2	2	avocado_green	distractor	4	3	1	1	0	purple		1479409341637	purple	True	False	carrot	purple
2430-2	1479409349350	60	apple	overinformative-cc	apple_blue	target	3	4	cup_blue	distractor	2	2	carrot_purple	distractor	4	3	1	1	0	blue apple		1479409346402	blue apple	True	True	apple	blue
2430-2	1479409355290	61	tomato	overinformative	tomato_pink	target	4	2	banana_blue	distractor	2	4	pepper_green	distractor	3	3	1	1	0	purple		1479409352641	purple	False	False	tomato	pink
2430-2	1479409359285	62	apple	overinformative	apple_red	target	4	2	avocado_green	distractor	2	3	pear_yellow	distractor	3	4	1	1	0	red		1479409357989	red	True	False	apple	red
2430-2	1479409364230	63	pear	informative	pear_yellow	target	2	2	apple_blue	distractor	3	3	pear_green	distractor	4	4	1	1	0	yellow		1479409362542	yellow	True	False	pear	yellow
